timestamp,frame_idx,did_infer,detections,capture_ms,infer_ms,draw_ms,encode_ms,emit_ms,loop_ms,display_fps
2026-04-24 09:51:27,3523,0,0,1.903,0.0,5.097,1.693,0.34,9.503,31.187
2026-04-24 09:51:27,3524,0,0,1.591,0.0,3.447,1.215,0.256,6.918,32.553
2026-04-24 09:51:28,3525,1,0,2.031,163.865,5.724,1.327,0.323,173.708,29.849
2026-04-24 09:51:28,3526,0,0,1.81,0.0,5.491,1.842,0.228,9.671,31.401
2026-04-24 09:51:28,3527,0,0,1.578,0.0,4.535,1.387,0.23,8.227,32.429
2026-04-24 09:51:28,3528,1,0,1.613,161.023,4.37,1.693,0.319,169.415,29.733
2026-04-24 09:51:28,3529,0,0,1.916,0.0,5.139,1.781,0.328,9.615,31.692
2026-04-24 09:51:28,3530,0,0,1.783,0.0,3.494,1.26,0.421,7.708,33.267
2026-04-24 09:51:28,3531,1,0,2.753,159.577,5.907,1.762,0.336,170.979,30.503
2026-04-24 09:51:28,3532,0,0,1.819,0.0,5.119,1.752,0.353,9.465,31.89
2026-04-24 09:51:28,3533,0,0,1.816,0.0,3.168,1.407,0.33,7.183,33.177
2026-04-24 09:51:28,3534,1,0,2.409,171.536,4.774,1.116,0.215,180.54,30.388
2026-04-24 09:51:28,3535,0,0,2.629,0.0,3.983,1.004,0.354,8.401,31.246
2026-04-24 09:51:28,3536,0,0,3.19,0.0,6.124,1.007,0.266,11.035,33.163
2026-04-24 09:51:28,3537,1,0,2.607,165.526,5.423,1.69,0.323,176.063,30.378
2026-04-24 09:51:28,3538,0,0,1.557,0.0,3.498,1.949,0.215,7.628,31.495
2026-04-24 09:51:28,3539,0,0,2.401,0.0,4.399,1.744,0.409,9.44,33.042
2026-04-24 09:51:29,3540,1,0,2.118,161.217,5.567,1.778,0.344,171.508,30.287
2026-04-24 09:51:29,3541,0,0,2.592,0.0,5.233,1.693,0.328,10.314,31.437
2026-04-24 09:51:29,3542,0,0,2.542,0.0,4.256,1.14,0.26,8.656,32.745
2026-04-24 09:51:29,3543,1,0,1.936,157.759,5.445,1.681,0.322,167.677,30.03
2026-04-24 09:51:29,3544,0,0,1.734,0.0,5.268,1.762,0.337,9.556,31.142
2026-04-24 09:51:29,3545,0,0,1.656,0.0,3.494,1.225,0.261,7.08,32.449
2026-04-24 09:51:29,3546,1,0,12.689,164.739,4.295,1.694,0.352,184.172,29.713
2026-04-24 09:51:29,3547,0,0,1.652,0.0,5.337,1.718,0.325,9.576,31.991
2026-04-24 09:51:29,3548,0,0,2.198,0.0,5.509,1.706,0.304,10.108,33.47
2026-04-24 09:51:29,3549,1,0,2.865,186.394,5.217,1.757,0.349,196.974,30.599
2026-04-24 09:51:29,3550,0,0,1.775,0.0,4.647,1.115,0.212,8.158,32.328
2026-04-24 09:51:29,3551,0,0,11.926,0.0,3.821,1.567,0.267,17.954,32.618
2026-04-24 09:51:30,3552,1,0,13.169,170.216,6.037,1.744,0.339,192.0,29.851
2026-04-24 09:51:30,3553,0,0,2.682,0.0,5.445,1.703,0.314,10.779,31.587
2026-04-24 09:51:30,3554,0,0,1.699,0.0,4.345,0.96,0.184,7.56,33.187
2026-04-24 09:51:30,3555,1,0,2.194,171.905,5.39,1.722,0.335,182.042,30.397
2026-04-24 09:51:30,3556,0,0,2.276,0.0,4.633,2.04,0.349,9.791,31.592
2026-04-24 09:51:30,3557,0,0,1.556,0.0,3.403,0.859,0.2,6.392,32.901
2026-04-24 09:51:30,3558,1,0,2.103,161.048,5.421,1.423,0.356,170.761,30.181
2026-04-24 09:51:30,3559,0,0,3.289,0.0,3.496,1.228,0.269,8.732,30.507
2026-04-24 09:51:30,3560,0,0,1.574,0.0,3.592,1.223,0.258,7.091,32.597
2026-04-24 09:51:30,3561,1,0,15.451,173.016,5.806,1.798,0.341,196.836,29.825
2026-04-24 09:51:30,3562,0,0,2.414,0.0,5.159,1.912,0.34,10.302,31.018
2026-04-24 09:51:30,3563,0,0,2.068,0.0,4.876,1.246,0.266,8.906,32.199
2026-04-24 09:51:31,3564,1,0,1.879,167.71,5.49,1.713,0.395,177.682,29.514
2026-04-24 09:51:31,3565,0,0,1.87,0.0,4.87,1.98,0.327,9.492,30.796
2026-04-24 09:51:31,3566,0,0,2.646,0.0,5.088,1.256,0.33,10.059,31.857
2026-04-24 09:51:31,3567,1,0,2.675,161.649,5.465,1.71,0.275,172.148,29.222
2026-04-24 09:51:31,3568,0,0,2.187,0.0,4.005,1.251,0.259,8.145,30.443
2026-04-24 09:51:31,3569,0,0,2.044,0.0,5.05,1.287,0.489,9.272,32.612
2026-04-24 09:51:31,3570,1,0,1.659,156.156,5.803,2.149,0.351,166.53,29.943
2026-04-24 09:51:31,3571,0,0,2.425,0.0,3.528,1.254,0.266,8.002,30.025
2026-04-24 09:51:31,3572,0,0,2.158,0.0,5.274,1.739,0.326,9.951,32.225
2026-04-24 09:51:31,3573,1,0,2.2,170.831,5.863,1.774,0.378,181.573,29.516
2026-04-24 09:51:31,3574,0,0,2.079,0.0,5.599,1.703,0.409,10.315,30.78
2026-04-24 09:51:31,3575,0,0,2.257,0.0,4.395,1.288,0.177,8.561,32.543
2026-04-24 09:51:31,3576,1,0,2.734,166.855,5.206,1.773,0.424,177.414,29.817
2026-04-24 09:51:32,3577,0,0,2.763,0.0,4.519,1.937,0.347,9.984,31.196
2026-04-24 09:51:32,3578,0,0,2.538,0.0,4.585,1.028,0.353,8.884,32.461
2026-04-24 09:51:32,3579,1,0,2.001,181.788,5.605,1.842,0.339,192.048,29.725
2026-04-24 09:51:32,3580,0,0,2.096,0.0,4.408,1.242,0.326,8.463,30.084
2026-04-24 09:51:32,3581,0,0,2.059,0.0,4.607,2.092,0.364,9.872,31.754
2026-04-24 09:51:32,3582,1,0,2.082,160.392,5.31,1.677,0.322,170.215,29.136
2026-04-24 09:51:32,3583,0,0,2.289,0.0,5.219,1.99,0.349,10.264,31.092
2026-04-24 09:51:32,3584,0,0,2.199,0.0,3.496,1.473,0.246,7.812,32.205
2026-04-24 09:51:32,3585,1,0,1.998,167.468,5.507,1.765,0.322,177.543,29.52
2026-04-24 09:51:32,3586,0,0,1.935,0.0,3.18,0.788,0.179,6.445,31.042
2026-04-24 09:51:32,3587,0,0,28.324,0.0,6.016,1.843,0.674,37.138,30.215
2026-04-24 09:51:33,3588,1,0,13.575,219.024,5.697,1.936,0.351,241.077,27.605
2026-04-24 09:51:33,3589,0,0,2.749,0.0,5.475,1.768,0.328,10.776,28.982
2026-04-24 09:51:33,3590,0,0,1.76,0.0,5.537,1.331,0.286,9.315,30.301
2026-04-24 09:51:33,3591,1,0,2.234,170.002,3.465,1.282,0.264,177.688,27.789
2026-04-24 09:51:33,3592,0,0,1.701,0.0,5.049,1.8,0.373,9.424,29.635
2026-04-24 09:51:33,3593,0,0,2.155,0.0,5.016,1.93,0.307,10.018,30.734
2026-04-24 09:51:33,3594,1,0,1.664,157.444,5.723,1.841,0.311,167.423,28.226
2026-04-24 09:51:33,3595,0,0,1.814,0.0,3.588,1.722,0.312,7.841,29.669
2026-04-24 09:51:33,3596,0,0,2.643,0.0,5.384,1.688,0.332,10.422,30.981
2026-04-24 09:51:33,3597,1,0,7.268,164.423,5.641,1.729,0.356,179.916,28.415
2026-04-24 09:51:33,3598,0,0,2.019,0.0,5.974,1.712,0.332,10.515,29.066
2026-04-24 09:51:33,3599,0,0,2.635,0.0,4.248,1.802,0.284,9.416,30.202
2026-04-24 09:51:33,3600,1,0,2.356,187.205,5.408,1.408,0.372,197.158,27.67
2026-04-24 09:51:33,3601,0,0,2.094,0.0,5.507,1.308,0.333,9.626,28.817
2026-04-24 09:51:34,3602,0,0,1.59,0.0,5.124,1.721,0.344,9.156,30.393
2026-04-24 09:51:34,3603,1,0,3.182,169.234,4.624,1.342,0.255,179.057,27.886
2026-04-24 09:51:34,3604,0,0,2.21,0.0,4.576,1.339,0.371,8.95,29.072
2026-04-24 09:51:34,3605,0,0,1.975,0.0,3.057,1.049,0.334,6.873,31.08
2026-04-24 09:51:34,3606,1,0,3.456,176.882,4.38,1.302,0.33,186.745,28.476
2026-04-24 09:51:34,3607,0,0,2.152,0.0,5.316,1.087,0.23,9.178,30.737
2026-04-24 09:51:34,3608,0,0,2.151,0.0,5.353,1.793,0.333,10.066,32.257
2026-04-24 09:51:34,3609,1,0,1.677,171.464,5.853,1.782,0.342,181.612,29.551
2026-04-24 09:51:34,3610,0,0,2.212,0.0,5.19,1.714,0.32,9.889,31.09
2026-04-24 09:51:34,3611,0,0,10.793,0.0,2.992,0.846,0.188,15.227,31.32
2026-04-24 09:51:34,3612,1,0,30.319,177.138,5.85,1.835,0.389,215.989,28.644
2026-04-24 09:51:34,3613,0,0,2.844,0.0,4.385,1.289,0.278,9.237,29.195
2026-04-24 09:51:35,3614,0,0,2.956,0.0,5.204,1.8,0.334,10.774,30.711
2026-04-24 09:51:35,3615,1,0,2.64,168.073,5.655,1.716,0.416,178.972,28.162
2026-04-24 09:51:35,3616,0,0,2.523,0.0,3.465,1.224,0.37,8.035,29.658
2026-04-24 09:51:35,3617,0,0,9.548,0.0,4.916,1.731,0.355,17.028,30.403
2026-04-24 09:51:35,3618,1,0,12.978,164.388,5.491,1.819,0.41,185.517,27.875
2026-04-24 09:51:35,3619,0,0,2.334,0.0,5.883,1.687,0.341,10.636,28.802
2026-04-24 09:51:35,3620,0,0,2.193,0.0,4.933,1.384,0.207,9.068,30.177
2026-04-24 09:51:35,3621,1,0,2.342,164.798,5.177,1.773,0.336,174.925,27.707
2026-04-24 09:51:35,3622,0,0,1.613,0.0,3.599,1.463,0.178,7.191,28.857
2026-04-24 09:51:35,3623,0,0,2.262,0.0,5.241,1.773,0.403,10.164,31.428
2026-04-24 09:51:35,3624,1,0,2.193,165.29,5.789,1.694,0.352,176.079,28.829
2026-04-24 09:51:35,3625,0,0,1.752,0.0,4.408,1.417,0.333,8.38,29.734
2026-04-24 09:51:35,3626,0,0,1.939,0.0,5.172,1.783,0.328,9.679,31.196
2026-04-24 09:51:36,3627,1,0,2.581,168.299,3.62,1.227,0.325,176.51,28.6
2026-04-24 09:51:36,3628,0,0,2.334,0.0,6.438,1.552,0.225,10.944,28.817
2026-04-24 09:51:36,3629,0,0,2.661,0.0,3.853,0.953,0.235,8.069,30.458
2026-04-24 09:51:36,3630,1,0,3.108,162.007,5.604,1.738,0.332,173.273,27.973
2026-04-24 09:51:36,3631,0,0,1.864,0.0,5.263,1.59,0.207,9.359,29.707
2026-04-24 09:51:36,3632,0,0,2.668,0.0,5.388,1.468,0.209,10.251,31.188
2026-04-24 09:51:36,3633,1,0,2.641,161.483,5.214,1.087,0.242,171.06,28.627
2026-04-24 09:51:36,3634,0,0,2.204,0.0,5.331,1.195,0.447,9.641,29.667
2026-04-24 09:51:36,3635,0,0,2.268,0.0,4.325,1.749,0.346,9.107,30.909
2026-04-24 09:51:36,3636,1,0,2.014,172.559,3.541,1.245,0.343,180.098,28.335
2026-04-24 09:51:36,3637,0,0,1.563,0.0,4.138,1.643,0.331,8.142,30.497
2026-04-24 09:51:36,3638,0,0,3.149,0.0,3.457,0.839,0.167,7.97,31.549
2026-04-24 09:51:37,3639,1,0,1.755,166.87,5.703,1.756,0.341,176.943,28.926
2026-04-24 09:51:37,3640,0,0,1.851,0.0,5.445,0.966,0.183,8.807,29.86
2026-04-24 09:51:37,3641,0,0,15.159,0.0,3.719,1.266,0.265,20.865,29.904
2026-04-24 09:51:37,3642,1,0,12.786,162.862,5.358,1.783,0.346,183.631,27.427
2026-04-24 09:51:37,3643,0,0,1.656,0.0,5.426,1.779,0.344,9.841,28.821
2026-04-24 09:51:37,3644,0,0,2.669,0.0,4.916,1.758,0.338,10.159,30.062
2026-04-24 09:51:37,3645,1,0,1.748,163.798,5.084,1.717,0.347,173.173,27.593
2026-04-24 09:51:37,3646,0,0,1.792,0.0,5.377,1.054,0.315,8.893,29.082
2026-04-24 09:51:37,3647,0,0,2.258,0.0,4.252,0.91,0.346,8.231,31.486
2026-04-24 09:51:37,3648,1,0,2.367,164.222,3.594,1.984,0.396,173.143,28.881
2026-04-24 09:51:37,3649,0,0,3.596,0.0,5.628,1.986,0.346,11.995,29.987
2026-04-24 09:51:37,3650,0,0,1.647,0.0,5.065,1.697,0.326,9.15,31.082
2026-04-24 09:51:38,3651,1,0,1.593,174.709,5.6,1.76,0.34,184.486,28.487
2026-04-24 09:51:38,3652,0,0,1.7,0.0,5.255,1.782,0.28,9.48,29.898
2026-04-24 09:51:38,3653,0,0,2.26,0.0,3.693,1.274,0.27,7.932,30.896
2026-04-24 09:51:38,3654,1,0,2.534,167.984,3.516,1.245,0.26,176.215,28.346
2026-04-24 09:51:38,3655,0,0,2.185,0.0,4.639,1.131,0.398,8.828,29.443
2026-04-24 09:51:38,3656,0,0,3.706,0.0,5.485,1.704,0.329,11.707,30.571
2026-04-24 09:51:38,3657,1,0,10.918,157.689,5.522,1.898,0.332,176.777,28.055
2026-04-24 09:51:38,3658,0,0,1.992,0.0,5.579,1.717,0.343,10.099,28.665
2026-04-24 09:51:38,3659,0,0,2.048,0.0,5.277,1.078,0.18,9.012,30.313
2026-04-24 09:51:38,3660,1,0,1.65,170.839,5.517,1.81,0.354,180.656,27.81
2026-04-24 09:51:38,3661,0,0,2.105,0.0,5.213,1.799,0.485,10.02,29.064
2026-04-24 09:51:38,3662,0,0,2.636,0.0,4.725,0.914,0.511,9.259,29.999
2026-04-24 09:51:38,3663,1,0,2.182,179.625,4.793,1.846,0.344,189.228,27.498
2026-04-24 09:51:39,3664,0,0,1.593,0.0,5.182,1.207,0.262,8.599,29.841
2026-04-24 09:51:39,3665,0,0,2.194,0.0,4.76,1.097,0.225,8.692,31.628
2026-04-24 09:51:39,3666,1,0,2.521,165.953,5.361,1.871,0.427,176.553,29.006
2026-04-24 09:51:39,3667,0,0,2.082,0.0,5.171,0.875,0.386,8.894,29.838
2026-04-24 09:51:39,3668,0,0,1.601,0.0,3.486,1.168,0.273,7.097,31.58
2026-04-24 09:51:39,3669,1,0,1.72,159.766,5.939,1.729,0.337,169.995,28.974
2026-04-24 09:51:39,3670,0,0,2.122,0.0,5.416,1.711,0.329,10.045,30.535
2026-04-24 09:51:39,3671,0,0,2.008,0.0,4.386,1.829,0.332,8.966,31.813
2026-04-24 09:51:39,3672,1,0,1.744,168.462,5.496,1.668,0.324,178.164,29.159
2026-04-24 09:51:39,3673,0,0,1.681,0.0,5.58,1.809,0.462,9.923,30.234
2026-04-24 09:51:39,3674,0,0,1.823,0.0,5.479,0.962,0.351,9.038,31.764
2026-04-24 09:51:39,3675,1,0,2.562,163.971,5.384,1.737,0.33,174.427,29.129
2026-04-24 09:51:39,3676,0,0,2.247,0.0,4.767,1.359,0.403,9.266,30.252
2026-04-24 09:51:39,3677,0,0,2.017,0.0,3.332,1.254,0.263,7.317,31.524
2026-04-24 09:51:40,3678,1,0,2.659,162.156,5.906,1.729,0.352,173.393,28.919
2026-04-24 09:51:40,3679,0,0,2.363,0.0,3.448,1.488,0.313,8.005,30.07
2026-04-24 09:51:40,3680,0,0,2.541,0.0,5.282,2.155,0.304,10.68,32.371
2026-04-24 09:51:40,3681,1,0,2.111,159.637,5.3,1.458,0.181,169.147,29.689
2026-04-24 09:51:40,3682,0,0,1.964,0.0,3.318,1.383,0.196,7.16,31.327
2026-04-24 09:51:40,3683,0,0,2.35,0.0,5.563,1.258,0.269,9.882,33.986
2026-04-24 09:51:40,3684,1,0,2.199,168.731,5.347,1.707,0.344,178.788,31.107
2026-04-24 09:51:40,3685,0,0,1.753,0.0,5.421,1.631,0.367,9.605,32.562
2026-04-24 09:51:40,3686,0,0,1.635,0.0,4.847,1.747,0.348,9.002,33.612
2026-04-24 09:51:40,3687,1,0,6.062,159.442,5.641,1.728,0.338,173.682,30.808
2026-04-24 09:51:40,3688,0,0,2.555,0.0,5.185,1.708,0.334,10.261,31.358
2026-04-24 09:51:40,3689,0,0,2.544,0.0,5.612,1.233,0.209,9.966,32.758
2026-04-24 09:51:41,3690,1,0,1.864,166.137,6.19,1.777,0.369,176.822,30.024
2026-04-24 09:51:41,3691,0,0,1.928,0.0,5.648,1.68,0.325,10.054,30.769
2026-04-24 09:51:41,3692,0,0,1.828,0.0,3.418,1.228,0.181,7.064,31.84
2026-04-24 09:51:41,3693,1,0,2.061,274.738,4.625,1.756,0.325,283.91,28.993
2026-04-24 09:51:41,3694,0,0,1.706,0.0,4.765,1.497,0.327,8.698,30.555
2026-04-24 09:51:41,3695,0,0,2.18,0.0,5.417,1.713,0.326,10.093,32.311
2026-04-24 09:51:41,3696,1,0,2.229,162.498,5.539,1.856,0.397,172.978,29.622
2026-04-24 09:51:41,3697,0,0,1.749,0.0,4.522,1.853,0.352,8.964,30.534
2026-04-24 09:51:41,3698,0,0,3.092,0.0,5.052,2.004,0.342,10.896,31.581
2026-04-24 09:51:41,3699,1,0,2.144,167.366,4.547,1.698,0.337,176.468,28.966
2026-04-24 09:51:41,3700,0,0,1.961,0.0,4.465,1.764,0.353,8.968,29.63
2026-04-24 09:51:41,3701,0,0,2.643,0.0,5.042,1.763,0.333,10.211,31.066
2026-04-24 09:51:42,3702,1,0,2.265,163.585,4.897,1.586,0.282,173.028,28.492
2026-04-24 09:51:42,3703,0,0,19.195,0.0,3.723,1.81,0.367,25.46,27.954
2026-04-24 09:51:42,3704,0,0,2.077,0.0,6.863,2.092,0.406,43.279,33.887
2026-04-24 09:51:42,3705,1,0,2.263,167.225,5.594,2.027,0.326,177.904,30.923
2026-04-24 09:51:42,3706,0,0,2.176,0.0,4.455,1.867,0.206,9.183,31.792
2026-04-24 09:51:42,3707,0,0,1.884,0.0,5.339,1.998,0.337,10.035,32.965
2026-04-24 09:51:42,3708,1,0,1.605,159.901,5.702,2.009,0.347,170.073,30.215
2026-04-24 09:51:42,3709,0,0,2.169,0.0,5.179,2.008,0.327,10.248,31.281
2026-04-24 09:51:42,3710,0,0,1.482,0.0,3.287,1.618,0.33,7.167,33.056
2026-04-24 09:51:42,3711,1,0,1.538,161.553,5.721,2.027,0.345,171.684,30.317
2026-04-24 09:51:42,3712,0,0,2.174,0.0,4.949,1.307,0.235,9.109,31.638
2026-04-24 09:51:42,3713,0,0,2.233,0.0,4.313,1.312,0.322,8.571,33.72
2026-04-24 09:51:43,3714,1,0,1.608,160.538,4.52,1.15,0.318,168.592,30.913
2026-04-24 09:51:43,3715,0,0,1.985,0.0,5.059,2.196,0.295,9.822,31.608
2026-04-24 09:51:43,3716,0,0,1.528,0.0,3.664,1.494,0.271,7.423,32.955
2026-04-24 09:51:43,3717,1,0,28.231,167.149,5.246,2.015,0.319,203.413,30.129
2026-04-24 09:51:43,3718,0,0,2.18,0.0,4.472,1.776,0.368,9.205,31.344
2026-04-24 09:51:43,3719,0,0,2.706,0.0,5.221,1.573,0.262,10.189,33.083
2026-04-24 09:51:43,3720,1,0,2.091,157.639,5.456,1.954,0.192,167.822,30.336
2026-04-24 09:51:43,3721,0,0,2.06,0.0,4.899,1.996,0.331,9.674,31.112
2026-04-24 09:51:43,3722,0,0,1.714,0.0,5.874,2.026,0.34,10.352,32.569
2026-04-24 09:51:43,3723,1,0,1.972,182.048,5.026,1.961,0.321,191.72,29.797
2026-04-24 09:51:43,3724,0,0,2.246,0.0,3.613,1.861,0.344,8.425,31.5
2026-04-24 09:51:43,3725,0,0,2.324,0.0,3.61,1.489,0.353,8.202,32.821
2026-04-24 09:51:44,3726,1,0,1.809,166.689,4.797,1.738,0.262,175.761,30.092
2026-04-24 09:51:44,3727,0,0,2.083,0.0,5.025,2.099,0.339,9.98,30.6
2026-04-24 09:51:44,3728,0,0,2.619,0.0,4.05,2.295,0.343,9.791,31.6
2026-04-24 09:51:44,3729,1,0,1.631,189.167,5.224,2.022,0.34,198.818,28.915
2026-04-24 09:51:44,3730,0,0,1.877,0.0,3.096,2.019,0.342,7.919,29.714
2026-04-24 09:51:44,3731,0,0,1.72,0.0,4.019,2.038,0.353,8.63,31.003
2026-04-24 09:51:44,3732,1,0,2.196,180.335,5.636,2.004,0.354,190.958,28.4
2026-04-24 09:51:44,3733,0,0,2.48,0.0,5.734,1.363,0.29,10.284,30.04
2026-04-24 09:51:44,3734,0,0,1.891,0.0,5.383,1.757,0.326,9.777,31.559
2026-04-24 09:51:44,3735,1,0,2.02,162.305,5.401,1.977,0.339,172.525,28.937
2026-04-24 09:51:44,3736,0,0,2.209,0.0,5.529,2.211,0.401,10.856,30.404
2026-04-24 09:51:44,3737,0,0,2.684,0.0,3.609,1.595,0.387,8.784,31.447
2026-04-24 09:51:45,3738,1,0,1.859,168.301,5.684,2.008,0.325,178.64,28.829
2026-04-24 09:51:45,3739,0,0,1.715,0.0,5.006,1.059,0.353,8.463,30.049
2026-04-24 09:51:45,3740,0,0,2.179,0.0,4.386,2.042,0.336,9.357,31.688
2026-04-24 09:51:45,3741,1,0,1.896,184.246,6.046,1.31,0.271,194.133,29.011
2026-04-24 09:51:45,3742,0,0,1.98,0.0,5.299,1.987,0.449,10.198,30.528
2026-04-24 09:51:45,3743,0,0,1.627,0.0,4.107,1.411,0.239,7.767,32.108
2026-04-24 09:51:45,3744,1,0,1.73,342.675,5.959,1.547,0.365,352.667,29.172
2026-04-24 09:51:45,3745,0,0,1.82,0.0,4.103,0.933,0.22,7.471,30.527
2026-04-24 09:51:45,3746,0,0,2.534,0.0,5.609,1.228,0.368,10.249,31.416
2026-04-24 09:51:45,3747,1,0,3.238,206.073,5.621,1.735,0.217,217.345,28.707
2026-04-24 09:51:45,3748,0,0,2.45,0.0,4.352,1.527,0.25,8.942,30.768
2026-04-24 09:51:45,3749,0,0,2.128,0.0,4.369,1.376,0.256,9.076,32.579
2026-04-24 09:51:46,3750,1,0,1.728,180.682,5.919,1.874,0.382,191.038,29.819
2026-04-24 09:51:46,3751,0,0,2.645,0.0,3.693,1.473,0.316,8.578,29.714
2026-04-24 09:51:46,3752,0,0,2.778,0.0,5.676,1.958,0.284,11.159,30.986
2026-04-24 09:51:46,3753,1,0,1.726,161.674,5.533,2.178,0.334,171.856,28.422
2026-04-24 09:51:46,3754,0,0,2.157,0.0,5.68,1.583,0.182,10.015,29.627
2026-04-24 09:51:46,3755,0,0,2.322,0.0,4.803,1.734,0.318,9.697,29.07
2026-04-24 09:51:46,3756,1,0,1.921,163.662,4.781,1.376,0.218,172.4,26.71
2026-04-24 09:51:46,3757,0,0,1.544,0.0,3.333,1.499,0.268,7.102,28.347
2026-04-24 09:51:46,3758,0,0,2.811,0.0,5.192,1.435,0.31,10.137,30.86
2026-04-24 09:51:46,3759,1,0,11.652,167.593,5.547,2.077,0.338,187.703,28.277
2026-04-24 09:51:46,3760,0,0,2.505,0.0,5.376,1.259,0.239,9.772,29.488
2026-04-24 09:51:46,3761,0,0,1.587,0.0,3.864,1.902,0.345,8.169,31.445
2026-04-24 09:51:47,3762,1,0,1.893,169.34,5.714,2.006,0.363,179.782,28.823
2026-04-24 09:51:47,3763,0,0,2.413,0.0,4.496,1.645,0.338,9.389,30.147
2026-04-24 09:51:47,3764,0,0,1.857,0.0,5.316,2.014,0.362,10.0,31.35
2026-04-24 09:51:47,3765,1,0,1.919,163.653,5.58,2.008,0.326,173.967,28.75
2026-04-24 09:51:47,3766,0,0,2.231,0.0,4.115,2.093,0.201,9.051,30.138
2026-04-24 09:51:47,3767,0,0,1.554,0.0,3.434,1.498,0.262,7.202,31.869
2026-04-24 09:51:47,3768,1,0,2.103,162.436,5.677,2.009,0.335,173.016,29.225
2026-04-24 09:51:47,3769,0,0,2.147,0.0,4.388,1.498,0.295,8.776,30.403
2026-04-24 09:51:47,3770,0,0,2.003,0.0,3.723,2.041,0.34,8.543,31.816
2026-04-24 09:51:47,3771,1,0,1.536,161.844,4.813,1.552,0.35,170.514,29.186
2026-04-24 09:51:47,3772,0,0,1.977,0.0,3.221,0.986,0.198,6.791,30.74
2026-04-24 09:51:47,3773,0,0,2.422,0.0,5.344,2.005,0.332,10.58,33.003
2026-04-24 09:51:48,3774,1,0,1.757,164.891,4.332,2.012,0.266,173.651,30.238
2026-04-24 09:51:48,3775,0,0,2.718,0.0,4.773,1.63,0.395,10.219,32.044
2026-04-24 09:51:48,3776,0,0,1.834,0.0,2.997,1.399,0.356,6.982,33.305
2026-04-24 09:51:48,3777,1,0,7.017,180.073,4.906,1.05,0.201,193.678,30.459
2026-04-24 09:51:48,3778,0,0,1.844,0.0,4.033,1.546,0.373,8.206,32.555
2026-04-24 09:51:48,3779,0,0,2.14,0.0,3.74,1.497,0.273,8.051,33.502
2026-04-24 09:51:48,3780,1,0,2.155,163.93,5.239,2.183,0.338,174.288,30.694
2026-04-24 09:51:48,3781,0,0,1.426,0.0,3.273,1.395,0.193,6.768,31.647
2026-04-24 09:51:48,3782,0,0,13.427,0.0,5.499,2.037,0.466,21.843,31.788
2026-04-24 09:51:48,3783,1,0,11.701,173.517,4.409,1.715,0.323,192.029,29.096
2026-04-24 09:51:48,3784,0,0,2.033,0.0,4.076,1.478,0.434,8.46,31.335
2026-04-24 09:51:48,3785,0,0,2.66,0.0,5.863,2.006,0.334,11.363,32.846
2026-04-24 09:51:49,3786,1,0,1.488,162.621,5.368,2.065,0.351,172.391,30.101
2026-04-24 09:51:49,3787,0,0,1.671,0.0,5.411,1.229,0.311,9.055,31.953
2026-04-24 09:51:49,3788,0,0,2.065,0.0,3.075,1.6,0.327,7.525,33.137
2026-04-24 09:51:49,3789,1,0,1.645,155.717,3.345,1.539,0.26,162.945,30.397
2026-04-24 09:51:49,3790,0,0,2.285,0.0,3.922,2.042,0.335,9.029,31.733
2026-04-24 09:51:49,3791,0,0,2.653,0.0,5.737,1.753,0.43,10.948,32.833
2026-04-24 09:51:49,3792,1,0,2.673,161.952,5.36,2.113,0.348,172.842,30.092
2026-04-24 09:51:49,3793,0,0,1.861,0.0,5.754,1.429,0.254,9.69,31.567
2026-04-24 09:51:49,3794,0,0,1.935,0.0,5.171,2.085,0.337,9.962,32.783
2026-04-24 09:51:49,3795,1,0,1.845,187.184,5.599,2.233,0.37,197.764,29.986
2026-04-24 09:51:49,3796,0,0,1.81,0.0,4.177,1.234,0.229,7.867,30.565
2026-04-24 09:51:49,3797,0,0,1.692,0.0,5.176,1.995,0.326,9.572,32.397
2026-04-24 09:51:49,3798,1,0,2.614,182.942,5.079,1.77,0.328,193.117,29.647
2026-04-24 09:51:50,3799,0,0,1.509,0.0,4.781,1.99,0.32,9.0,31.436
2026-04-24 09:51:50,3800,0,0,1.6,0.0,4.274,1.193,0.228,7.7,33.469
2026-04-24 09:51:50,3801,1,0,13.453,211.246,3.861,1.356,0.353,230.692,30.541
2026-04-24 09:51:50,3802,0,0,2.03,0.0,6.464,1.573,0.251,10.711,31.462
2026-04-24 09:51:50,3803,0,0,1.813,0.0,4.35,1.658,0.331,8.577,32.972
2026-04-24 09:51:50,3804,1,0,2.155,203.613,3.335,1.561,0.269,211.367,30.117
2026-04-24 09:51:50,3805,0,0,1.973,0.0,5.239,1.871,0.314,9.697,32.088
2026-04-24 09:51:50,3806,0,0,3.283,0.0,4.479,1.376,0.213,9.761,34.352
2026-04-24 09:51:50,3807,1,0,1.794,166.392,5.324,1.972,0.326,176.279,31.452
2026-04-24 09:51:50,3808,0,0,1.897,0.0,5.189,1.589,0.218,9.219,33.234
2026-04-24 09:51:50,3809,0,0,2.684,0.0,4.759,1.047,0.336,9.253,34.609
2026-04-24 09:51:51,3810,1,0,1.888,164.246,5.461,2.214,0.363,174.605,31.702
2026-04-24 09:51:51,3811,0,0,1.45,0.0,5.291,1.699,0.27,9.122,32.06
2026-04-24 09:51:51,3812,0,0,2.134,0.0,5.755,1.707,0.23,10.241,33.555
